topic,cluster,med_freq,min_freq,max_freq,count_meas,count_proj,min_band,max_band,mode_band,width
4,9,220.425,219.575,221.47,12,4,6,6,6.0,1.8950000000000102
4,10,223.5625,223.07,224.745,6,3,6,6,6.0,1.6750000000000114
4,11,226.72250000000003,226.305,227.535,10,6,6,6,6.0,1.2299999999999898
5,-1,111.7125,85.275,260.25,12,7,3,6,4.25,174.975
5,0,144.505,132.395,148.2,9,2,4,4,4.0,15.804999999999978
5,1,290.93,279.51,291.935,6,1,7,7,7.0,12.425000000000011
5,2,336.665,331.29,338.545,13,4,7,7,7.0,7.2549999999999955
5,3,345.7975,343.995,347.165,8,5,7,7,7.0,3.170000000000016
5,4,350.03999999999996,349.275,350.42,8,3,7,7,7.0,1.1450000000000387
5,5,99.265,97.315,99.27,5,2,3,3,3.0,1.9549999999999983
5,6,230.54,226.65,236.355,25,8,6,6,6.0,9.704999999999984
5,7,220.005,217.845,221.26,13,4,6,6,6.0,3.414999999999992
5,8,114.35,114.25,115.12,8,2,3,3,3.0,0.8700000000000045
5,9,112.58,112.485,113.34,7,1,3,3,3.0,0.855000000000004
6,-1,233.02,93.57,492.19,65,27,3,8,5.7384615384615385,398.62
6,0,689.765,685.45,691.485,6,2,9,9,9.0,6.034999999999968
6,1,802.47,801.61,821.61,5,1,10,10,10.0,20.0
6,2,87.66,85.135,95.45,20,4,3,3,3.0,10.314999999999998
6,3,356.72,354.38,358.98,17,8,7,7,7.0,4.600000000000023
6,4,304.09,293.875,307.065,5,1,7,7,7.0,13.189999999999998
6,5,337.0525,336.2,337.4,8,4,7,7,7.0,1.1999999999999886
6,6,115.27,114.56,115.29,20,11,3,3,3.0,0.730000000000004
6,7,113.1175,112.37,113.5,24,12,3,3,3.0,1.1299999999999955
6,8,215.22,214.87,215.4,7,5,6,6,6.0,0.5300000000000011
6,9,102.995,102.56,103.71,19,9,3,3,3.0,1.1499999999999915
6,10,100.9925,99.96,101.835,24,10,3,3,3.0,1.875
6,11,242.5725,241.75,244.905,6,2,6,6,6.0,3.155000000000001
6,12,346.53,346.505,346.65,7,3,7,7,7.0,0.1449999999999818
6,13,347.0,346.98,347.29,7,5,7,7,7.0,0.3100000000000023
6,14,250.64,250.315,251.83,5,1,6,6,6.0,1.5150000000000148
6,15,259.2925,257.225,262.255,14,2,6,6,6.0,5.029999999999973
6,16,234.165,233.96,234.68,9,4,6,6,6.0,0.7199999999999989
6,17,217.075,216.305,217.13,15,11,6,6,6.0,0.8249999999999886
6,18,330.6075,330.5,331.045,20,13,7,7,7.0,0.5450000000000159
6,19,331.325,331.26,331.46,5,5,7,7,7.0,0.19999999999998863
6,20,342.9,342.845,343.42,20,13,7,7,7.0,0.5749999999999886
6,21,344.27,343.53,344.34,13,9,7,7,7.0,0.8100000000000023
6,22,344.8775,344.8,345.15,6,4,7,7,7.0,0.3499999999999659
6,23,218.38,218.195,218.63,10,4,6,6,6.0,0.4350000000000023
6,24,217.795,217.53,217.96,13,8,6,6,6.0,0.4300000000000068
6,25,332.5,332.47,332.745,7,3,7,7,7.0,0.27499999999997726
6,26,333.02,333.01,333.15,5,3,7,7,7.0,0.13999999999998636
6,27,229.325,229.23,229.56,5,2,6,6,6.0,0.3300000000000125
6,28,219.555,219.015,219.78,14,9,6,6,6.0,0.7650000000000148
6,29,345.575,345.56,345.61,9,4,7,7,7.0,0.05000000000001137
6,30,220.42,220.395,220.42,7,6,6,6,6.0,0.024999999999977263
6,31,220.19,220.07,220.225,6,3,6,6,6.0,0.15500000000000114
6,32,345.765,345.745,345.79,7,6,7,7,7.0,0.045000000000015916
6,33,345.825,345.825,345.83,5,5,7,7,7.0,0.0049999999999954525
6,34,230.51749999999998,230.505,230.535,12,9,6,6,6.0,0.030000000000001137
6,35,230.56,230.555,230.565,9,8,6,6,6.0,0.009999999999990905
6,36,231.25,231.195,231.48,8,4,6,6,6.0,0.2849999999999966
6,37,231.9325,231.78,232.08,14,9,6,6,6.0,0.30000000000001137
7,-1,251.6,92.875,476.585,39,14,3,8,5.128205128205129,383.71
7,0,678.9,643.2,711.98,8,2,9,9,9.0,68.77999999999997
7,1,880.91,878.23,881.785,7,2,10,10,10.0,3.55499999999995
7,2,894.62,893.615,897.925,5,2,10,10,10.0,4.309999999999945
7,3,464.9125,464.81,469.435,10,4,8,8,8.0,4.625
7,4,186.8675,165.48,200.85,28,4,5,5,5.0,35.370000000000005
7,5,142.595,137.11,151.47,12,2,4,4,4.0,14.359999999999985
7,6,453.285,452.525,453.325,5,2,8,8,8.0,0.8000000000000114
7,7,455.62,455.595,457.29,5,3,8,8,8.0,1.6949999999999932
7,8,266.71000000000004,261.725,271.985,8,3,6,6,6.0,10.259999999999991
7,9,243.47,241.705,245.36,9,4,6,6,6.0,3.655000000000001
7,10,87.97,85.905,91.0,18,3,3,3,3.0,5.094999999999999
7,11,329.42,329.325,332.775,7,3,7,7,7.0,3.4499999999999886
7,12,322.2175,321.205,323.715,8,1,7,7,7.0,2.509999999999991
7,13,304.215,303.355,307.17,7,1,7,7,7.0,3.8149999999999977
7,14,230.5275,229.47,230.55,8,4,6,6,6.0,1.0800000000000125
7,15,226.31,225.7,226.875,5,2,6,6,6.0,1.1750000000000114
7,16,362.59,362.39,362.745,5,4,7,7,7.0,0.3550000000000182
7,17,364.0125,363.58,364.28,6,4,7,7,7.0,0.6999999999999886
7,18,312.255,312.09,312.555,6,1,7,7,7.0,0.46500000000003183
7,19,310.5325,310.045,310.61,6,1,7,7,7.0,0.5649999999999977
7,20,350.87,350.695,350.92,7,4,7,7,7.0,0.22500000000002274
7,21,351.75,351.73,351.775,5,4,7,7,7.0,0.04499999999995907
7,22,345.695,344.75,345.835,12,9,7,7,7.0,1.0849999999999795
7,23,343.08,342.69,344.27,16,9,7,7,7.0,1.579999999999984
7,24,96.465,95.9,96.67,6,2,3,3,3.0,0.769999999999996
7,25,354.5,354.46,354.71,8,7,7,7,7.0,0.25
7,26,355.07,354.855,355.155,6,4,7,7,7.0,0.2999999999999545
7,27,110.0,109.16,110.37,11,3,3,3,3.0,1.210000000000008
7,28,108.575,108.245,108.78,5,3,3,3,3.0,0.5349999999999966
7,29,100.2,98.805,101.59,13,3,3,3,3.0,2.7849999999999966
7,30,97.85,97.605,97.965,7,3,3,3,3.0,0.35999999999999943
8,-1,232.505,92.03,694.29,39,20,3,9,6.205128205128205,602.26
8,0,109.905,105.89,110.2,11,4,3,3,3.0,4.310000000000002
8,1,241.7,236.455,244.495,8,3,6,6,6.0,8.039999999999992
8,2,226.655,225.69,227.12,7,4,6,6,6.0,1.4300000000000068
8,3,356.725,356.72,356.735,7,5,7,7,7.0,0.014999999999986358
8,4,357.9975,357.98,358.495,8,5,7,7,7.0,0.5149999999999864
8,5,88.6325,87.925,89.19,14,4,3,3,3.0,1.2650000000000006
8,6,86.845,86.845,86.845,5,4,3,3,3.0,0.005
8,7,215.1175,213.63,215.57,6,4,6,6,6.0,1.9399999999999977
8,8,341.265,337.39,342.88,6,3,7,7,7.0,5.490000000000009
8,9,345.7875,345.785,345.795,10,7,7,7,7.0,0.009999999999990905
8,10,218.41,217.8,218.7,11,4,6,6,6.0,0.8999999999999773
8,11,217.065,216.45,217.1,12,9,6,6,6.0,0.6500000000000057
8,12,346.52,346.515,346.525,6,4,7,7,7.0,0.009999999999990905
8,13,347.32,346.985,347.33,13,7,7,7,7.0,0.34499999999997044
8,14,219.5525,219.445,219.87,10,7,6,6,6.0,0.42500000000001137
8,15,220.3725,220.015,220.4,12,10,6,6,6.0,0.3850000000000193
8,16,230.535,230.47,230.835,16,11,6,6,6.0,0.3650000000000091
8,17,231.255,231.195,231.445,6,5,6,6,6.0,0.25
8,18,231.79000000000002,231.61,231.89,10,5,6,6,6.0,0.2799999999999727
9,-1,216.11,216.11,216.11,1,1,6,6,6.0,0.005
9,0,330.5825,314.115,345.785,12,3,7,7,7.0,31.670000000000016
9,1,230.535,230.525,232.995,16,6,6,6,6.0,2.469999999999999
9,2,220.3975,220.39,220.42,12,7,6,6,6.0,0.030000000000001137
9,3,219.56,219.55,219.58,12,7,6,6,6.0,0.030000000000001137
9,4,218.215,217.82,218.76,13,4,6,6,6.0,0.9399999999999977
9,5,217.235,216.995,217.24,7,2,6,6,6.0,0.24500000000000455
10,-1,169.6125,95.495,340.625,28,8,3,7,4.678571428571429,245.13
10,0,154.95,153.135,156.66,5,1,4,4,4.0,3.5250000000000057
10,1,88.56,86.755,90.665,13,2,3,3,3.0,3.910000000000011
10,2,260.2,255.505,261.82,9,2,6,6,6.0,6.314999999999998
10,3,112.93,112.09,113.22,17,5,3,3,3.0,1.1299999999999955
10,4,218.75,216.7,221.885,17,3,6,6,6.0,5.185000000000002
10,5,102.23,101.68,102.505,14,4,3,3,3.0,0.8249999999999886
10,6,100.8875,100.405,101.28,18,5,3,3,3.0,0.875
10,7,114.96,114.92,114.98,7,3,3,3,3.0,0.060000000000002274
10,8,114.645,114.625,114.805,8,3,3,3,3.0,0.18000000000000682
10,9,231.315,231.21,232.375,9,2,6,6,6.0,1.164999999999992
10,10,235.78,234.675,237.925,11,3,6,6,6.0,3.25
11,-1,230.515,93.87,695.01,77,38,3,9,6.207792207792208,601.14
11,0,489.545,465.5,492.2,11,3,8,8,8.0,26.69999999999999
11,1,409.45,396.88,411.27,7,1,8,8,8.0,14.389999999999986
11,2,371.9,371.795,372.57,5,1,7,7,7.0,0.7749999999999773
11,3,244.455,243.935,244.975,8,2,6,6,6.0,1.039999999999992
11,4,226.665,226.03,226.87,5,2,6,6,6.0,0.8400000000000034
11,5,253.985,253.95,254.045,6,2,6,6,6.0,0.09499999999999886
11,6,109.78,108.78,111.505,7,2,3,3,3.0,2.7249999999999943
11,7,86.85,85.355,89.19,18,5,3,3,3.0,3.8349999999999937
11,8,104.0325,102.585,105.5,6,3,3,3,3.0,2.9150000000000063
11,9,353.63,352.635,356.73,8,5,7,7,7.0,4.095000000000027
11,10,359.85249999999996,358.55,360.18,6,3,7,7,7.0,1.6299999999999955
11,11,235.78,235.355,236.385,13,6,6,6,6.0,1.0300000000000011
11,12,238.82,238.8,238.85,5,4,6,6,6.0,0.04999999999998295
11,13,239.015,238.975,239.065,7,3,6,6,6.0,0.09000000000000341
11,14,240.4875,240.455,240.54,6,2,6,6,6.0,0.08499999999997954
11,15,241.04,241.03,241.055,5,3,6,6,6.0,0.025000000000005684
11,16,99.295,99.015,99.425,5,3,3,3,3.0,0.4099999999999966
11,17,97.7,97.28,97.985,5,4,3,3,3.0,0.7049999999999983
11,18,93.175,93.17,93.18,5,4,3,3,3.0,0.010000000000005116
11,19,91.23750000000001,90.66,92.49,10,4,3,3,3.0,1.8299999999999983
11,20,221.475,221.29,222.06,9,6,6,6,6.0,0.7700000000000102
11,21,233.69,232.975,234.5,15,11,6,6,6.0,1.5250000000000057
11,22,256.35,256.33,256.355,5,3,6,6,6.0,0.025000000000034106
11,23,256.79,256.76,256.805,5,1,6,6,6.0,0.045000000000015916
11,24,331.19,330.535,331.28,8,7,7,7,7.0,0.7449999999999477
11,25,216.10750000000002,216.0,216.5,6,6,6,6,6.0,0.5
11,26,333.005,332.535,334.48,7,6,7,7,7.0,1.9449999999999932
11,27,335.78,335.0,336.36,7,6,7,7,7.0,1.3600000000000136
11,28,231.3175,230.93,231.38,22,12,6,6,6.0,0.44999999999998863
11,29,219.945,219.805,220.05,10,9,6,6,6.0,0.24500000000000455
11,30,220.39,220.34,220.415,22,17,6,6,6.0,0.07499999999998863
11,31,220.51,220.485,220.54,6,5,6,6,6.0,0.0549999999999784
11,32,217.6,217.495,217.61,5,3,6,6,6.0,0.1150000000000091
11,33,230.385,230.37,230.395,5,1,6,6,6.0,0.025000000000005684
11,34,343.215,342.915,343.455,8,7,7,7,7.0,0.5399999999999636
11,35,231.885,231.84,231.935,10,6,6,6,6.0,0.09499999999999886
11,36,232.005,231.995,232.015,5,2,6,6,6.0,0.01999999999998181
11,37,218.205,218.165,218.22,9,5,6,6,6.0,0.05500000000000682
11,38,218.445,218.4,218.47,7,4,6,6,6.0,0.06999999999999318
11,39,217.01,216.995,217.06,13,7,6,6,6.0,0.06499999999999773
11,40,217.1,217.1,217.115,5,4,6,6,6.0,0.01500000000001478
11,41,347.795,347.78,348.36,7,6,7,7,7.0,0.5800000000000409
11,42,345.795,345.115,345.945,19,15,7,7,7.0,0.8299999999999841
11,43,346.985,346.57,347.005,8,5,7,7,7.0,0.4350000000000023
11,44,219.55,219.55,219.555,7,6,6,6,6.0,0.0049999999999954525
11,45,219.56,219.555,219.565,9,8,6,6,6.0,0.009999999999990905
11,46,230.55,230.55,230.555,5,4,6,6,6.0,0.0049999999999954525
11,47,230.53,230.525,230.53,7,7,6,6,6.0,0.0049999999999954525
11,48,230.535,230.535,230.535,9,8,6,6,6.0,0.005
11,49,230.54,230.54,230.545,8,7,6,6,6.0,0.0049999999999954525
11,50,896.135,885.47,906.795,8,1,10,10,10.0,21.324999999999932
12,-1,335.29999999999995,104.605,370.65,36,12,3,7,6.305555555555555,266.04499999999996
12,0,288.14,278.265,290.73,7,2,7,7,7.0,12.465000000000032
12,1,402.805,395.95,409.655,8,1,8,8,8.0,13.704999999999984
12,2,109.79,109.125,110.625,7,3,3,3,3.0,1.5
12,3,115.2675,114.8,115.33,6,3,3,3,3.0,0.5300000000000011
12,4,113.19,112.35,113.505,9,4,3,3,3.0,1.1550000000000011
12,5,262.77,255.545,265.63,10,4,6,6,6.0,10.085000000000008
12,6,244.59,241.66,247.0,7,3,6,6,6.0,5.340000000000003
12,7,99.12,96.75,102.92,18,5,3,3,3.0,6.170000000000002
12,8,93.165,92.485,93.86,7,1,3,3,3.0,1.375
12,9,89.185,88.45,90.52,9,4,3,3,3.0,2.069999999999993
12,10,86.67,85.495,87.095,7,3,3,3,3.0,1.5999999999999943
12,11,372.415,372.41,372.42,5,2,7,7,7.0,0.009999999999990905
12,12,372.6225,372.615,372.63,6,2,7,7,7.0,0.014999999999986358
12,13,218.01,217.99,218.525,6,3,6,6,6.0,0.5349999999999966
12,14,354.005,353.61,355.1,7,2,7,7,7.0,1.490000000000009
12,15,234.35,234.005,234.375,5,2,6,6,6.0,0.37000000000000455
12,16,220.37,220.35,220.4,6,3,6,6,6.0,0.05000000000001137
12,17,219.56,219.56,219.95,5,4,6,6,6.0,0.38999999999998636
12,18,345.84000000000003,345.78,346.38,8,4,7,7,7.0,0.6000000000000227
12,19,347.17,346.965,347.185,7,2,7,7,7.0,0.22000000000002728
12,20,356.845,356.43,357.225,11,5,7,7,7.0,0.7950000000000159
12,21,357.795,357.775,358.31,10,5,7,7,7.0,0.535000000000025
12,22,230.54,229.995,230.59,7,7,6,6,6.0,0.5949999999999989
12,23,231.59,231.29,231.615,6,3,6,6,6.0,0.32500000000001705
13,-1,237.21,205.61,494.845,25,10,5,8,6.44,289.235
13,0,270.775,259.005,273.6,7,1,6,6,6.0,14.595000000000027
13,1,135.3475,128.545,142.355,8,1,4,4,4.0,13.810000000000002
13,2,90.6625,86.74,100.585,8,2,3,3,3.0,13.844999999999999
13,3,431.61,417.165,436.715,8,3,8,8,8.0,19.549999999999955
13,4,188.9325,183.3,194.995,8,2,5,5,5.0,11.694999999999993
13,5,460.0425,458.155,463.475,6,2,8,8,8.0,5.32000000000005
13,6,477.615,475.345,482.29,10,3,8,8,8.0,6.944999999999993
13,7,346.515,345.785,347.725,11,2,7,7,7.0,1.9399999999999977
13,8,358.595,356.72,360.155,11,2,7,7,7.0,3.4349999999999454
13,9,226.83,226.625,226.98,5,3,6,6,6.0,0.35499999999998977
13,10,220.41,220.385,220.415,7,5,6,6,6.0,0.030000000000001137
13,11,219.465,219.46,219.575,7,5,6,6,6.0,0.11499999999998067
13,12,229.56,228.825,229.77,5,2,6,6,6.0,0.9450000000000216
13,13,231.4575,231.235,231.465,6,4,6,6,6.0,0.22999999999998977
13,14,230.54250000000002,230.525,230.985,10,6,6,6,6.0,0.46000000000000796
14,-1,312.1925,85.03,364.625,42,13,3,7,6.309523809523809,279.595
14,0,690.3125,675.695,705.02,16,1,9,9,9.0,29.324999999999932
14,1,885.79,874.815,896.765,8,1,10,10,10.0,21.949999999999932
14,2,97.79,86.84,106.13,27,5,3,3,3.0,19.289999999999992
14,3,113.125,109.78,114.22,9,4,3,3,3.0,4.439999999999998
14,4,271.745,267.99,272.855,7,2,6,6,6.0,4.865000000000009
14,5,257.405,255.99,261.33,7,2,6,6,6.0,5.339999999999975
14,6,264.2975,262.915,266.53,6,2,6,6,6.0,3.6149999999999523
14,7,239.79000000000002,233.085,245.155,14,5,6,6,6.0,12.069999999999993
14,8,354.61,351.73,356.025,19,7,7,7,7.0,4.294999999999959
14,9,363.775,363.61,363.785,6,3,7,7,7.0,0.17500000000001137
14,10,223.29500000000002,221.91,225.67,6,3,6,6,6.0,3.759999999999991
14,11,230.525,226.92,231.39,13,5,6,6,6.0,4.469999999999999
14,12,361.9975,361.985,362.07,6,3,7,7,7.0,0.08499999999997954
14,13,362.63,362.61,362.875,9,6,7,7,7.0,0.26499999999998636
14,14,349.45500000000004,348.45,350.555,16,5,7,7,7.0,2.105000000000018
14,15,330.5875,329.985,331.75,10,4,7,7,7.0,1.7649999999999864
14,16,333.3725,332.99,334.165,8,4,7,7,7.0,1.1750000000000114
14,17,335.78,335.38,337.21,11,8,7,7,7.0,1.829999999999984
14,18,347.22,346.53,347.39,9,5,7,7,7.0,0.8600000000000136
14,19,345.06,344.82,345.205,6,6,7,7,7.0,0.3849999999999909
14,20,345.8,345.61,345.855,15,10,7,7,7.0,0.24500000000000455
15,-1,114.795,92.705,366.065,33,12,3,7,4.393939393939394,273.36
15,0,689.6500000000001,682.615,711.585,20,1,9,9,9.0,28.970000000000027
15,1,871.595,861.065,882.12,8,1,10,10,10.0,21.05499999999995
15,2,478.21,478.185,478.28,8,2,8,8,8.0,0.09499999999997044
15,3,480.02,479.99,480.07,8,2,8,8,8.0,0.07999999999998408
15,4,490.22749999999996,490.185,490.32,8,2,8,8,8.0,0.1349999999999909
15,5,492.205,492.175,492.28,8,2,8,8,8.0,0.10499999999996135
15,6,317.145,315.15,326.995,9,4,7,7,7.0,11.845000000000027
15,7,342.885,332.205,345.465,13,5,7,7,7.0,13.259999999999991
15,8,354.81,352.275,357.51,11,4,7,7,7.0,5.235000000000014
15,9,232.26,225.75,236.73,20,5,6,6,6.0,10.97999999999999
15,10,219.1275,215.61,221.645,8,2,6,6,6.0,6.034999999999997
15,11,145.56,136.465,156.07,7,2,4,4,4.0,19.60499999999999
15,12,258.25,251.54,261.995,9,2,6,6,6.0,10.455000000000013
15,13,246.315,243.7,249.045,6,3,6,6,6.0,5.344999999999999
15,14,291.5625,287.415,295.4,6,3,7,7,7.0,7.984999999999957
15,15,302.915,299.52,306.095,9,2,7,7,7.0,6.5750000000000455
15,16,109.805,109.705,111.395,5,3,3,3,3.0,1.6899999999999977
15,17,107.95,106.305,107.995,5,3,3,3,3.0,1.6899999999999977
15,18,90.98,89.305,91.205,7,4,3,3,3.0,1.8999999999999915
15,19,86.53999999999999,84.675,89.18,14,5,3,3,3.0,4.50500000000001
15,20,101.13,99.505,101.47,10,5,3,3,3.0,1.9650000000000034
15,21,97.815,97.495,97.98,7,6,3,3,3.0,0.48499999999999943
15,22,96.105,95.805,96.5,5,4,3,3,3.0,0.6949999999999932
15,23,273.15,271.97,274.755,5,1,6,6,6.0,2.784999999999968
15,24,280.39,278.59,282.45,5,2,7,7,7.0,3.8600000000000136
16,-1,230.225,87.955,631.99,221,77,3,9,5.538461538461538,544.035
16,0,480.47249999999997,469.435,491.745,8,1,8,8,8.0,22.310000000000002
16,1,290.9225,285.62,297.62,18,7,7,7,7.0,12.0
16,2,279.495,277.745,281.185,11,5,7,7,7.0,3.4399999999999977
16,3,114.6725,113.845,114.905,16,5,3,3,3.0,1.0600000000000023
16,4,112.6925,111.945,112.96,10,6,3,3,3.0,1.0150000000000006
16,5,109.9725,109.75,110.38,6,4,3,3,3.0,0.6299999999999955
16,6,108.19,108.015,109.09,6,4,3,3,3.0,1.0750000000000028
16,7,330.72,330.265,331.57,13,7,7,7,7.0,1.3050000000000068
16,8,332.2475,331.985,332.84,8,5,7,7,7.0,0.8549999999999613
16,9,89.18,88.62,89.9,7,2,3,3,3.0,1.2800000000000011
16,10,271.395,270.76,272.305,7,7,6,6,6.0,1.545000000000016
16,11,262.695,262.265,262.825,5,5,6,6,6.0,0.5600000000000023
16,12,342.115,341.625,342.9,8,5,7,7,7.0,1.2749999999999773
16,13,354.5,354.135,354.575,7,5,7,7,7.0,0.4399999999999977
16,14,355.315,355.3,355.835,5,3,7,7,7.0,0.5349999999999682
16,15,85.15,85.075,85.25,6,6,3,3,3.0,0.17499999999999716
16,16,216.995,215.785,217.51,13,8,6,6,6.0,1.7249999999999943
16,17,87.04,86.74,87.1,11,5,3,3,3.0,0.35999999999999943
16,18,86.325,86.04,86.35,7,1,3,3,3.0,0.30999999999998806
16,19,243.335,242.625,244.41,21,12,6,6,6.0,1.7849999999999966
16,20,220.04500000000002,219.56,221.075,12,6,6,6,6.0,1.5149999999999864
16,21,218.285,218.22,218.865,6,3,6,6,6.0,0.6450000000000102
16,22,345.645,345.325,346.075,14,10,7,7,7.0,0.75
16,23,97.095,95.98,98.39,13,8,3,3,3.0,2.4099999999999966
16,24,269.155,268.475,269.645,6,6,6,6,6.0,1.169999999999959
16,25,241.585,240.945,242.165,19,9,6,6,6.0,1.2199999999999989
16,26,157.255,155.78,158.77,7,4,4,4,4.0,2.990000000000009
16,27,264.2575,263.955,264.6,8,8,6,6,6.0,0.6450000000000387
16,28,235.66,233.195,237.905,19,11,6,6,6.0,4.710000000000008
16,29,232.1,232.08,232.53,5,3,6,6,6.0,0.44999999999998863
16,30,240.535,240.165,240.765,7,6,6,6,6.0,0.5999999999999943
16,31,239.735,239.49,240.01,8,7,6,6,6.0,0.5199999999999818
16,32,231.04500000000002,231.0,231.32,8,4,6,6,6.0,0.3199999999999932
16,33,343.5125,343.44,343.53,6,3,7,7,7.0,0.08999999999997499
16,34,344.36749999999995,343.795,344.535,10,9,7,7,7.0,0.7400000000000091
16,35,226.4,226.345,226.5,5,5,6,6,6.0,0.15500000000000114
16,36,225.62,225.35,225.965,12,8,6,6,6.0,0.6150000000000091
16,37,224.765,224.31,225.025,13,9,6,6,6.0,0.7150000000000034
16,38,267.49,267.305,267.54,5,4,6,6,6.0,0.23500000000001364
16,39,145.855,144.995,148.255,7,5,4,4,4.0,3.259999999999991
16,40,255.085,254.155,255.8,17,11,6,6,6.0,1.6450000000000102
16,41,227.5725,227.185,227.775,16,11,6,6,6.0,0.5900000000000034
16,42,226.85,226.77,227.03,11,10,6,6,6.0,0.2599999999999909
16,43,265.9725,265.645,266.225,10,8,6,6,6.0,0.5800000000000409
16,44,266.73,266.495,266.795,5,5,6,6,6.0,0.30000000000001137
16,45,102.495,101.945,102.67,6,5,3,3,3.0,0.7250000000000085
16,46,100.815,100.15,101.33,7,6,3,3,3.0,1.1799999999999926
16,47,252.43,251.775,253.695,22,14,6,6,6.0,1.9199999999999875
16,48,250.54500000000002,249.095,251.415,16,12,6,6,6.0,2.319999999999993
16,49,228.19,228.085,228.265,8,6,6,6,6.0,0.1799999999999784
16,50,141.865,140.75,141.9,5,4,4,4,4.0,1.1500000000000057
16,51,151.9675,151.48,152.5,6,4,4,4,4.0,1.0200000000000102
16,52,150.18,150.18,150.665,5,2,4,4,4.0,0.4849999999999852
16,53,140.025,139.995,140.14,6,3,4,4,4.0,0.1449999999999818
16,54,138.325,137.41,139.315,9,5,4,4,4.0,1.9050000000000011
16,55,258.33000000000004,257.8,258.93,14,10,6,6,6.0,1.1299999999999955
16,56,256.91,256.4,257.52,15,11,6,6,6.0,1.1200000000000045
16,57,228.82999999999998,228.69,228.875,10,6,6,6,6.0,0.18500000000000227
16,58,228.45999999999998,228.405,228.65,10,8,6,6,6.0,0.24500000000000455
16,59,230.7,230.68,230.715,5,3,6,6,6.0,0.03499999999999659
16,60,230.515,230.445,230.575,10,8,6,6,6.0,0.12999999999999545
16,61,229.605,229.585,229.66,7,5,6,6,6.0,0.07499999999998863
16,62,229.435,229.41,229.485,9,6,6,6,6.0,0.07500000000001705
16,63,229.365,229.345,229.37,5,5,6,6,6.0,0.025000000000005684
16,64,229.995,229.975,230.015,5,5,6,6,6.0,0.03999999999999204
16,65,229.79500000000002,229.745,229.925,12,10,6,6,6.0,0.18000000000000682
17,-1,104.28,84.73,152.0,24,6,3,4,3.1666666666666665,67.27
17,0,235.605,226.44,256.515,5,2,6,6,6.0,30.07499999999999
17,1,321.115,299.295,352.605,9,2,7,7,7.0,53.31
17,2,90.665,90.58,91.97,7,4,3,3,3.0,1.3900000000000006
17,3,97.98750000000001,97.225,99.06,6,2,3,3,3.0,1.835000000000008
17,4,101.545,99.725,102.745,7,3,3,3,3.0,3.0200000000000102
17,5,88.63,88.61,88.745,9,6,3,3,3.0,0.13500000000000512
17,6,89.17250000000001,89.0,89.19,10,5,3,3,3.0,0.18999999999999773
17,7,87.32,87.315,87.32,5,4,3,3,3.0,0.0049999999999954525
17,8,86.75,86.34,86.915,9,5,3,3,3.0,0.5750000000000028
18,-1,105.765,91.155,249.89,23,8,3,6,3.5217391304347827,158.73499999999999
18,0,345.495,330.3,358.21,15,4,7,7,7.0,27.909999999999968
18,1,614.0125,603.295,624.725,8,1,9,9,9.0,21.430000000000064
18,2,480.27,479.54,482.76,11,5,8,8,8.0,3.2199999999999704
18,3,492.53499999999997,491.695,494.08,10,3,8,8,8.0,2.384999999999991
18,4,143.95,129.335,154.815,20,4,4,4,4.0,25.47999999999999
18,5,86.78,85.74,89.335,11,5,3,3,3.0,3.594999999999999
18,6,230.4925,227.125,233.03,12,6,6,6,6.0,5.905000000000001
18,7,215.26999999999998,212.895,217.22,10,6,6,6,6.0,4.324999999999989
18,8,220.39,219.59,220.515,6,3,6,6,6.0,0.924999999999983
18,9,110.0,109.78,110.51,9,4,3,3,3.0,0.730000000000004
18,10,111.2075,111.045,111.665,6,5,3,3,3.0,0.6200000000000045
18,11,113.05250000000001,112.46,113.535,6,5,3,3,3.0,1.0750000000000028
18,12,115.16499999999999,113.84,115.29,16,12,3,3,3.0,1.4500000000000028
18,13,93.285,92.535,94.425,9,4,3,3,3.0,1.8900000000000006
18,14,102.41,102.35,103.415,16,10,3,3,3.0,1.065000000000012
18,15,96.57249999999999,96.165,97.035,6,4,3,3,3.0,0.8699999999999903
18,16,98.7825,97.99,99.705,14,9,3,3,3.0,1.7150000000000034
18,17,100.39,100.275,100.585,7,5,3,3,3.0,0.30999999999998806
18,18,100.91,100.9,101.2,14,8,3,3,3.0,0.29999999999999716
19,-1,233.99,93.6,340.26,15,6,3,7,5.666666666666667,246.66
19,0,461.975,459.985,462.59,5,1,8,8,8.0,2.6049999999999613
19,1,154.06,153.135,156.66,5,1,4,4,4.0,3.5250000000000057
19,2,112.19,108.24,114.3,9,2,3,3,3.0,6.060000000000002
19,3,88.27,88.255,88.285,14,11,3,3,3.0,0.030000000000001137
19,4,86.27,86.255,86.285,13,11,3,3,3.0,0.030000000000001137
19,5,346.5375,344.32,347.345,12,2,7,7,7.0,3.025000000000034
19,6,351.775,350.69,354.495,6,1,7,7,7.0,3.805000000000007
19,7,218.22,216.75,220.37,9,3,6,6,6.0,3.6200000000000045
19,8,213.095,212.595,213.125,23,15,6,6,6.0,0.5300000000000011
19,9,215.095,214.59,215.13,24,16,6,6,6.0,0.539999999999992
19,10,100.27,100.12,102.01,19,12,3,3,3.0,1.8900000000000006
19,11,227.095,227.075,227.575,22,15,6,6,6.0,0.5
19,12,98.4,98.385,98.405,11,7,3,3,3.0,0.01999999999999602
